id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
204811993,7c8de6a8-5bac-4876-9bbd-1af407776345,Sun Mar 31 2024 14:15:54 GMT -0700 (GMT-7),2024-03-31,2024-03-31 21:15:54 UTC,America/Vancouver,2684573,rachelmcadam,Rachel McAdam,2024-03-31 21:17:22 UTC,2024-04-01 22:40:34 UTC,research,,https://www.inaturalist.org/observations/204811993,https://static.inaturalist.org/photos/362055993/medium.jpeg,,"",It was a big one! The pic isn't too good.,3,1,false,333,Vancouver,49.2698173523,-123.1020431519,100,,,,100,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204814157,2f4cf78a-28e5-4245-b33a-626356516448,2024/03/31 1:13 PM,2024-03-31,2024-03-31 17:13:00 UTC,Eastern Time (US & Canada),701556,kathrynwells333,Kathryn Wells,2024-03-31 21:28:32 UTC,2024-04-01 03:31:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204814157,https://inaturalist-open-data.s3.amazonaws.com/photos/362048972/medium.jpeg,,"","",2,0,false,,"Kalmia Gardens, 1624 W Carolina Ave, Hartsville, SC 29550, USA",34.3666864,-80.115638,154,,,,154,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204826820,25e914e6-cc9e-41d3-9678-ae84909b47db,2024-03-31 18:42:38-04:00,2024-03-31,2024-03-31 22:42:38 UTC,Eastern Time (US & Canada),1020619,yayabenzvi,Yahel Ben-Zvi,2024-03-31 22:43:05 UTC,2024-08-27 18:25:41 UTC,research,,https://www.inaturalist.org/observations/204826820,https://static.inaturalist.org/photos/362082994/medium.jpg,,"","",2,0,false,3,"Hillsdale Rd, East Brunswick, NJ, US",40.4141985,-74.375171,4663,,,,4663,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204836653,539a7aa7-ba78-462a-b897-46abfc431691,2024-03-31 17:39:55-04:00,2024-03-31,2024-03-31 21:39:55 UTC,Eastern Time (US & Canada),244431,lorib2,Lori B,2024-03-31 23:46:14 UTC,2024-04-01 12:37:42 UTC,research,CC0,https://www.inaturalist.org/observations/204836653,https://inaturalist-open-data.s3.amazonaws.com/photos/362101256/medium.jpg,,"","",2,0,false,3,"S Edgewood St, Arlington, VA, US",38.8588616667,-77.0844721667,16,,,,16,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204844965,41530b18-ef9a-456a-8df3-88bc14d015a1,2024-03-31 15:17:08-07:00,2024-03-31,2024-03-31 22:17:08 UTC,America/Vancouver,1425770,bluejaybluejay,Justin Flint,2024-04-01 00:46:36 UTC,2024-04-01 03:46:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204844965,https://inaturalist-open-data.s3.amazonaws.com/photos/362119170/medium.jpg,,"","",2,0,false,3,"Sherwood Dr, Chilliwack, BC, CA",49.0971030033,-121.9507812022,32,,,,32,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204846007,1a95eb8f-7708-4f7f-97f3-972bc391b4a9,2024-03-31 15:59:49,2024-03-31,2024-03-31 19:59:49 UTC,Eastern Time (US & Canada),1418277,alinamartin,Alina Martin,2024-04-01 00:54:12 UTC,2024-04-01 03:46:33 UTC,research,CC-BY,https://www.inaturalist.org/observations/204846007,https://inaturalist-open-data.s3.amazonaws.com/photos/362121376/medium.jpeg,,"",,2,0,false,2,"Herring Run Park, Baltimore, MD, USA",39.3327694444,-76.5775694444,,,,,,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204847986,6ccb7dbf-42a6-44e5-9782-926b91a65ccb,2024/03/29 12:07 PM,2024-03-29,2024-03-29 16:07:00 UTC,Eastern Time (US & Canada),444856,pepa_7,Patricia Pennington,2024-04-01 01:07:03 UTC,2024-10-13 16:59:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/204847986,https://inaturalist-open-data.s3.amazonaws.com/photos/362117665/medium.jpg,,"",,2,0,false,,"Floracliff Nature Sanctuary, 8000 Elk Lick Falls Rd, Lexington, KY 40515, USA",37.90278,-84.359764,20,,,,20,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204848386,2ff3c0f8-fe13-4df0-a945-049b78c3f9c5,2024-03-31 16:47:13-04:00,2024-03-31,2024-03-31 20:47:13 UTC,Eastern Time (US & Canada),1477768,kyleprice1,Kyle Price,2024-04-01 01:09:57 UTC,2024-06-30 05:21:59 UTC,research,,https://www.inaturalist.org/observations/204848386,https://inaturalist-open-data.s3.amazonaws.com/photos/362125744/medium.jpg,,"","",2,0,false,3,"Boxwood Dr, Charleston, WV, US",38.28463,-81.5587916667,12,,,,12,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204927735,fd31369a-63ec-4f8b-92f8-d42992bf422f,2024-03-30 14:48:43,2024-03-30,2024-03-30 18:48:43 UTC,Eastern Time (US & Canada),1842911,thope1021,,2024-04-01 14:31:06 UTC,2024-05-11 22:32:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204927735,https://inaturalist-open-data.s3.amazonaws.com/photos/362278279/medium.jpeg,,"",,3,0,false,2,"Sherrills Ford, NC 28673, USA",35.6052595997,-81.0296139,,,,,,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204934019,a0126758-e5e4-4ef3-bcf4-644a13b911c8,2024-03-30 10:51:28-05:00,2024-03-30,2024-03-30 15:51:28 UTC,Central Time (US & Canada),3650992,maryjackson2020,,2024-04-01 15:14:25 UTC,2024-05-29 09:04:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204934019,https://inaturalist-open-data.s3.amazonaws.com/photos/362289528/medium.jpg,,"","",3,0,false,3,"S 67th E Ave, Tulsa, OK, US",36.0374416667,-95.9009033333,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204934115,2819fd08-f4c8-47c9-9411-3c26b170d360,2024-03-31 14:29:00-04:00,2024-03-31,2024-03-31 18:29:00 UTC,Eastern Time (US & Canada),508987,kenthebird,"",2024-04-01 15:15:23 UTC,2024-04-09 03:05:19 UTC,research,,https://www.inaturalist.org/observations/204934115,https://static.inaturalist.org/photos/362289711/medium.jpg,,"","",4,0,false,3,"Lost Pond Trail, Kingsville, MD, US",39.426625,-76.4418866667,5,,,,5,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204972336,45be8e1b-4b29-4846-8437-9817b5851df4,2024/03/29 1:35 PM,2024-03-29,2024-03-29 18:35:00 UTC,Central Time (US & Canada),1970094,vnevirkov,Vlad Nevirkovets,2024-04-01 19:22:48 UTC,2024-04-14 11:57:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204972336,https://inaturalist-open-data.s3.amazonaws.com/photos/362351412/medium.jpeg,,"",,2,0,false,,"Union County, IL, USA",37.5513333514,-89.4399141189,75,,,,75,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204976318,e6fad20c-8dc1-4585-ae3c-de2424dfaf3d,2024-03-30 13:32:07-04:00,2024-03-30,2024-03-30 17:32:07 UTC,Eastern Time (US & Canada),7732502,laurenhoop,,2024-04-01 19:47:08 UTC,2024-04-24 05:55:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204976318,https://inaturalist-open-data.s3.amazonaws.com/photos/362368412/medium.jpg,,"","",2,0,false,3,"Shady Greens Dr, Fuquay-Varina, NC, US",35.6347616667,-78.739845,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204996007,b8f948ed-a427-455e-b823-41bb02d48087,2024/03/31 11:11 AM,2024-03-31,2024-03-31 15:11:00 UTC,Eastern Time (US & Canada),748896,frodejacobsen,Frode Jacobsen,2024-04-01 21:48:04 UTC,2024-04-09 03:04:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204996007,https://inaturalist-open-data.s3.amazonaws.com/photos/362403229/medium.jpg,,"",,2,0,false,,"Frederick County, MD, USA",39.2617641925,-77.3966137388,31,,,,31,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204996022,72ed7edb-a215-41d8-8bd0-8cba075d448b,2024/03/31 10:33 AM,2024-03-31,2024-03-31 14:33:00 UTC,Eastern Time (US & Canada),748896,frodejacobsen,Frode Jacobsen,2024-04-01 21:48:07 UTC,2024-04-09 03:04:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204996022,https://inaturalist-open-data.s3.amazonaws.com/photos/362403302/medium.jpg,,"",,3,0,false,,"Frederick County, MD, USA",39.2636832264,-77.3919642218,31,,,,31,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
205003653,f163724a-7b65-479b-b17c-68409517c415,2024-03-28 11:36:13-05:00,2024-03-28,2024-03-28 16:36:13 UTC,Central Time (US & Canada),2122836,lsaikia,,2024-04-01 22:36:41 UTC,2024-11-19 02:13:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205003653,https://inaturalist-open-data.s3.amazonaws.com/photos/362420565/medium.jpg,,"","",3,1,false,3,"SR-79, Pinson, AL, US",33.7883071,-86.68725435,41,,,,41,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
205031091,5c019a13-0ac0-4e2b-ab5b-6a183b83380c,2024-03-28 12:10:11,2024-03-28,2024-03-28 17:10:11 UTC,Central Time (US & Canada),2675557,woodsyone,,2024-04-02 02:09:43 UTC,2024-04-05 18:44:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205031091,https://inaturalist-open-data.s3.amazonaws.com/photos/362473232/medium.jpeg,,"",,1,0,false,2,"The Southampton, St. Louis, MO 63109, USA",38.5834015311,-90.279867053,15,,,,15,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
205034575,b4e48617-dad1-406d-a1fd-ab4bf2744f81,2024-03-31 19:37:06-04:00,2024-03-31,2024-03-31 23:37:06 UTC,Eastern Time (US & Canada),5961095,javiervelakowitz,,2024-04-02 02:41:59 UTC,2024-04-13 23:05:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205034575,https://inaturalist-open-data.s3.amazonaws.com/photos/362480525/medium.jpg,,"","",2,0,false,3,"Old CCC Camp Rd, Chatsworth, GA, US",34.8184283333,-84.5991966667,5,,,,5,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
205035378,be988f09-1158-4662-af8f-fafaa38c7f43,2024/03/31 5:40 PM,2024-03-31,2024-03-31 21:40:00 UTC,Eastern Time (US & Canada),1024371,augochlora,"",2024-04-02 02:48:15 UTC,2024-04-12 04:30:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205035378,https://inaturalist-open-data.s3.amazonaws.com/photos/362479071/medium.jpeg,,"","",2,0,false,,"Morgantown, WV, USA",39.6478033333,-79.984685,,,,,,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
205041096,722feaba-0809-4886-a7fb-ad8876d5f6f9,2024-03-31 17:59:59,2024-03-31,2024-03-31 21:59:59 UTC,Eastern Time (US & Canada),2888667,abir_rhaco,Abir Jain,2024-04-02 03:45:42 UTC,2024-04-09 03:07:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205041096,https://inaturalist-open-data.s3.amazonaws.com/photos/362493763/medium.jpeg,,"",,2,0,false,2,"Kabrich Crescent, Blacksburg, VA 24060, USA",37.2418361111,-80.4164861111,,,,,,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
205130755,3158bf91-4cc6-4b36-83e9-218db3c0e940,2024-03-30 13:43:51,2024-03-30,2024-03-30 17:43:51 UTC,Eastern Time (US & Canada),1214799,danielleschwartz,Danielle Schwartz,2024-04-02 19:13:33 UTC,2024-10-21 05:20:33 UTC,research,,https://www.inaturalist.org/observations/205130755,https://static.inaturalist.org/photos/362661118/medium.jpeg,,"",,1,0,false,2,"Wilton, CT 06897, USA",41.2466773905,-73.4737106413,190,,,,190,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
205386450,ed410b37-a41c-495c-9570-0aaf2492358c,2024-03-14 13:12:00-04:00,2024-03-14,2024-03-14 17:12:00 UTC,Eastern Time (US & Canada),7931922,raywaynelson,RwFn,2024-04-04 15:47:16 UTC,2024-04-25 19:47:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205386450,https://inaturalist-open-data.s3.amazonaws.com/photos/363155699/medium.jpeg,,"","",2,0,false,,"Farm Rd, Goose Creek, SC, US",32.9979701808,-80.0466334966,21,,,,21,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
205472114,3b311ddd-f957-427d-90f2-a8508afd6171,2024-03-29 13:12:19-04:00,2024-03-29,2024-03-29 17:12:19 UTC,Eastern Time (US & Canada),3900692,ecobc,"",2024-04-05 04:46:56 UTC,2024-04-09 03:06:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205472114,https://inaturalist-open-data.s3.amazonaws.com/photos/363319518/medium.jpg,,"","",3,0,false,3,"Paw Paw Hollow Ln, Leonardtown, MD, US",38.271962375,-76.6524663306,43,,,,43,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
205544950,896603e0-7255-4fa1-a8b8-2d0c76b93776,2024-03-11 15:08:22-04:00,2024-03-11,2024-03-11 19:08:22 UTC,Eastern Time (US & Canada),7933631,ciderworm,,2024-04-05 18:01:47 UTC,2024-04-08 00:26:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205544950,https://inaturalist-open-data.s3.amazonaws.com/photos/363452335/medium.jpg,,"","",2,0,false,3,"University of Georgia, Athens, GA, US",33.9567533333,-83.3754966667,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
206644317,1be3650f-184d-4e03-a4ce-5b8ae793755d,2024/03/29 3:19 PM,2024-03-29,2024-03-29 19:19:00 UTC,Eastern Time (US & Canada),6306240,aleconinaturalist,,2024-04-11 17:18:33 UTC,2024-10-03 02:31:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/206644317,https://inaturalist-open-data.s3.amazonaws.com/photos/365430743/medium.jpeg,,"",,2,0,false,,"North Carolina, US",35.5508610402,-78.2665508567,4,,,,28677,obscured,open,true,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
206892517,0fa596ba-91a1-48a0-a6ff-8c9dccce6c7f,2024-03-23 14:19:00-04:00,2024-03-23,2024-03-23 18:19:00 UTC,Central Time (US & Canada),7971406,julia19609,Julia McLauchlan,2024-04-13 04:05:41 UTC,2024-10-10 15:44:34 UTC,research,,https://www.inaturalist.org/observations/206892517,https://static.inaturalist.org/photos/365901297/medium.jpg,,"","",2,0,false,3,"Rio Grande St, Austin, TX, US",30.271963362,-97.7487829662,2113,,,,2113,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
207147926,7c7baef6-1da7-415c-b953-87fe956008c8,2024-03-13 11:39:54-04:00,2024-03-13,2024-03-13 15:39:54 UTC,Eastern Time (US & Canada),196546,maureenkbogdanski,Maureen Kay Bogdanski,2024-04-14 11:59:18 UTC,2024-04-15 01:41:58 UTC,research,,https://www.inaturalist.org/observations/207147926,https://static.inaturalist.org/photos/366381670/medium.jpg,,"","",3,0,false,3,"Springville Marsh Boardwalk Trail, Carey, OH, US",41.00350555,-83.4058533333,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
207222546,a004db9f-57a9-42d3-949f-a2d40cdf1d88,2024-03-30 16:14:37-05:00,2024-03-30,2024-03-30 21:14:37 UTC,Central Time (US & Canada),4178380,crestedcaracara,crestedcaracara,2024-04-14 18:19:55 UTC,2024-05-29 08:45:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/207222546,https://inaturalist-open-data.s3.amazonaws.com/photos/366516478/medium.jpg,,"",On blueberry blooms.,3,0,false,3,United States,34.820749747,-88.873840486,372,,,,28762,obscured,open,true,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
208264754,43a801fb-d689-4a22-855f-ef38fdb7c290,2024-03-26 15:48:47-04:00,2024-03-26,2024-03-26 19:48:47 UTC,Eastern Time (US & Canada),1395146,mhill21,"",2024-04-20 13:50:06 UTC,2024-06-22 01:45:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208264754,https://inaturalist-open-data.s3.amazonaws.com/photos/368470305/medium.jpg,,"",First bee of the season for me,3,0,false,3,"Yale University, New Haven, CT, US",41.309995,-72.927125,23,,,,23,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
208505995,e1d1257a-4490-421b-a5f2-8578b1c3e5f9,2024-03-23 18:39:00-04:00,2024-03-23,2024-03-23 22:39:00 UTC,Eastern Time (US & Canada),7957009,jadenmccray,Jaden McCray,2024-04-21 15:57:56 UTC,2024-04-26 20:01:57 UTC,research,,https://www.inaturalist.org/observations/208505995,https://static.inaturalist.org/photos/368918342/medium.jpg,,"","",2,0,false,3,"Florida State University, Tallahassee, FL, US",30.4432235437,-84.3032510918,401,,,,401,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
208529392,ddccca4d-ff59-458d-9853-2da7927bffe9,2024/03/24 10:43 AM,2024-03-24,2024-03-24 14:43:00 UTC,America/Detroit,7891736,maddawg21,,2024-04-21 17:50:28 UTC,2024-09-29 06:34:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208529392,https://inaturalist-open-data.s3.amazonaws.com/photos/368961562/medium.png,,"",,1,0,false,,"East Lansing, MI, USA",42.7369792,-84.4838654,8007,,,,8007,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
208634971,d49853c3-307a-4b49-ad28-1688da20b686,2024/03/30 5:38 PM,2024-03-30,2024-03-30 21:38:00 UTC,Eastern Time (US & Canada),7812749,aml00046,,2024-04-22 02:51:19 UTC,2024-04-25 13:23:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208634971,https://inaturalist-open-data.s3.amazonaws.com/photos/369158634/medium.jpeg,,"",,3,0,false,,"Washington County, MD, USA",39.3271222222,-77.7289361111,99,,,,99,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
208835692,dee46338-1d3f-4a75-9b4e-93fecf1b9dcb,2024-03-15 17:58:00-04:00,2024-03-15,2024-03-15 21:58:00 UTC,Eastern Time (US & Canada),8020463,itsspeachy,itsspeachy,2024-04-23 03:16:21 UTC,2024-04-23 05:45:57 UTC,research,,https://www.inaturalist.org/observations/208835692,https://static.inaturalist.org/photos/369528922/medium.jpg,,"","",1,0,false,3,"Florida State University, Tallahassee, FL, US",30.4434492213,-84.2963697089,112,,,,112,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
209067034,f936048e-4da7-43b1-bad8-f5205df026f6,2024/03/17 7:50 PM,2024-03-17,2024-03-17 23:50:00 UTC,Eastern Time (US & Canada),388564,tiluchi,Forest Botial-Jarvis,2024-04-24 12:58:35 UTC,2024-04-24 13:59:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/209067034,https://inaturalist-open-data.s3.amazonaws.com/photos/369960168/medium.jpeg,,"",,2,0,false,,"Northeast Washington, Washington, DC, USA",38.9137802381,-76.9462971947,488,,,,488,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
214922690,24c86bf6-ea8a-4c54-a93d-33ddf6f88bbd,2024-03-30 09:46:00-05:00,2024-03-30,2024-03-30 14:46:00 UTC,Central Time (US & Canada),7259023,lukas_bowler,lukas bowler,2024-05-11 02:59:42 UTC,2024-09-30 08:18:54 UTC,research,,https://www.inaturalist.org/observations/214922690,https://static.inaturalist.org/photos/379937698/medium.jpg,,"","",2,0,false,3,"Park Ave, Hot Springs, AR, US",34.5286666667,-93.0508721667,10,,,,10,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
215073875,807b4aec-33d0-413e-8efa-6f25ad6dc954,2024/03/13 12:09 PM,2024-03-13,2024-03-13 16:09:00 UTC,Eastern Time (US & Canada),8005841,taylorse,"",2024-05-11 19:25:54 UTC,2024-09-29 16:19:04 UTC,research,CC-BY,https://www.inaturalist.org/observations/215073875,https://inaturalist-open-data.s3.amazonaws.com/photos/380207925/medium.jpeg,,"","",2,0,false,,"James H. McBride Arboretum, Huron, OH 44839, USA",41.4003299,-82.5967731,175,,,,175,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
219038400,3fbdee6e-3dae-4843-b4a9-a6582436509d,2024-03-17 14:56:51,2024-03-17,2024-03-17 18:56:51 UTC,Eastern Time (US & Canada),934764,cammie,Cameron Hartley,2024-05-29 03:13:09 UTC,2024-05-29 04:33:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/219038400,https://static.inaturalist.org/photos/387661590/medium.jpeg,,"",,1,0,false,2,"Newark, DE, USA",39.656857,-75.7605956997,,,,,,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
220876480,febfdf24-bc98-4c13-b0a6-b3b861b7f50c,2024-03-31 13:37:00-04:00,2024-03-31,2024-03-31 17:37:00 UTC,Eastern Time (US & Canada),5019920,jaxjerickson,,2024-06-06 13:11:04 UTC,2024-06-06 18:28:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/220876480,https://inaturalist-open-data.s3.amazonaws.com/photos/391103746/medium.jpg,,"","",2,0,false,3,"Huntington Ave, Boston, MA, US",42.348417121,-71.0782297287,38,,,,38,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
223264043,33f35663-1c59-4701-921e-ce134ec07e8a,2024-03-30 16:12:47,2024-03-30,2024-03-30 20:12:47 UTC,Eastern Time (US & Canada),285289,weboflifephotography,Tina Marie Camp Scheff,2024-06-17 03:30:17 UTC,2024-07-06 16:21:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/223264043,https://inaturalist-open-data.s3.amazonaws.com/photos/395575057/medium.jpeg,,"",,2,0,false,2,Synandra Hollow,37.3526922706,-84.2501713336,4,,,,4,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
223404424,84b02b8b-2274-4428-9947-adfe506c52f6,2024-03-17 16:11:52-04:00,2024-03-17,2024-03-17 20:11:52 UTC,Eastern Time (US & Canada),5433747,m_cs_officinalis,,2024-06-17 19:51:37 UTC,2024-10-21 08:08:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/223404424,https://inaturalist-open-data.s3.amazonaws.com/photos/395838451/medium.jpg,,"","",1,0,false,3,"NW 20th Dr, Gainesville, FL, US",29.692195,-82.3506083333,6445,,,,6445,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
230024302,d50c9e2c-7dd1-4167-87b5-8a51e8b7393e,2024-03-24 18:19:21-04:00,2024-03-24,2024-03-24 22:19:21 UTC,Eastern Time (US & Canada),9432,ashley_bradford,Ashley M Bradford,2024-07-18 02:52:56 UTC,2024-07-18 14:17:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/230024302,https://inaturalist-open-data.s3.amazonaws.com/photos/408383333/medium.jpeg,,"","",1,0,false,3,"Depot St, Ellijay, GA, US",34.6902116667,-84.47667,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
236079164,c074d582-3fea-4699-b697-1c23c5259f73,Thu Mar 21 2024 21:02:26 GMT -0400 (EDT),2024-03-21,2024-03-22 01:02:26 UTC,Eastern Time (US & Canada),4636665,softbogs,,2024-08-16 13:22:11 UTC,2024-11-23 12:35:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236079164,https://inaturalist-open-data.s3.amazonaws.com/photos/420335367/medium.jpeg,,"",,1,0,false,333,High View,39.130859375,-78.4786605835,52,,,,52,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
240056697,c6ab2815-88a2-447e-81e1-f5f76cfe989c,2024-03-23,2024-03-23,,Eastern Time (US & Canada),7313256,smarms,Otto Holly,2024-09-06 00:02:25 UTC,2024-09-06 02:46:41 UTC,research,,https://www.inaturalist.org/observations/240056697,https://static.inaturalist.org/photos/427631110/medium.jpeg,,"",,2,0,false,2,"S CHEEK, NY 14227, USA",42.8902941114,-78.7254416943,2986,,,,2986,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
251927772,98cd2a20-cf0a-41e5-9d16-fce8e061d914,2024-03-01 10:40:56-06:00,2024-03-01,2024-03-01 16:40:56 UTC,Central Time (US & Canada),8774758,eva_layne,Eva layne Yo mama,2024-11-16 20:33:24 UTC,2024-11-21 20:15:15 UTC,research,,https://www.inaturalist.org/observations/251927772,https://static.inaturalist.org/photos/450872391/medium.jpeg,,"",Don’t mind my face in the back 🤣,3,1,false,3,"Green St, Wetumpka, AL, US",32.5413099559,-86.1999158167,23,,,,23,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
254224921,0a4af985-8333-40e8-a0bc-aa78b26c0134,2024-03-15,2024-03-15,,Eastern Time (US & Canada),7063553,realkoffeekaji,KL,2024-12-05 18:20:29 UTC,2024-12-05 22:01:07 UTC,research,,https://www.inaturalist.org/observations/254224921,https://static.inaturalist.org/photos/455316969/medium.jpeg,,"",,1,0,false,2,"La Plume Township, PA, USA",41.5596192757,-75.7733125985,174,,,,174,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
